url,product_name,reviewer_name,review_title,review_text,review_rating,verified_purchase,review_date,helpful_count,uniq_id,scraped_at,processed_review_text,sentiment,sentiment_rating
https://www.amazon.co.uk/dp/B07VXX8215,"ARA Women's Neaple Sneaker, Multicoloured White Camel Orange 07, 7 UK",Mareen K.,Nicht als Arbeitsschuh geeignet,Von der Schuhgröße her ideal aber leider zu schmal wer etwas breite Füße hat. Das Fussbett ist zwar weich und ergonomisch aber für 8 Stunden Arbeit mit hin und herlaufen nicht geeignet. Für mich unbequem und die Füße tun schrecklich weh. Ich werde sie als Sommerschuh tragen aber mehr auch nicht. Hätte ich dafür 129€ ausgegeben hätte ich es bereut. Ansich ein gut verarbeiteter Schuh,4.0,True,Reviewed in Germany on 2 December 2020,3 people found this helpful,87b97baf-0fb9-5465-b99f-570f096fc0e8,24/12/2021 02:27:51,von der schuhgröße ideal aber leider zu schmal wer etwas breite füße hat das fussbett ist zwar weich und ergonomisch aber für 8 stunden arbeit mit hin und herlaufen nicht geeignet für mich unbequem und die füße tun schrecklich weh ich werde sie als sommerschuh tragen aber mehr auch nicht hätte ich dafür ausgegeben hätte ich es bereut ansich ein gut verarbeiteter schuh,negative,1
https://www.amazon.co.uk/dp/B07VXX8215,"ARA Women's Neaple Sneaker, Multicoloured White Camel Orange 07, 7 UK",Bulista,klasse Schuh,Wie immer sind die Schuhe von ARA super bequem...innen mit Frottee...schön weich....man läuft wie auf Wolken...bin begeistert...kaufe mir eventuell noch andere Farben wenn sie billiger werden....auf jeden Fall empfehlenswert,5.0,True,Reviewed in Germany on 18 November 2020,One person found this helpful,17533f08-c827-59a5-b68b-c7b893f55f5e,24/12/2021 02:27:51,wie immer sind die schuhe von ara super bequem innen mit frottee schön weich man läuft wie auf wolken bin begeistert kaufe mir eventuell noch andere farben wenn sie billiger werden auf jeden fall empfehlenswert,neutral,3
https://www.amazon.co.uk/dp/B07VXX8215,"ARA Women's Neaple Sneaker, Multicoloured White Camel Orange 07, 7 UK",Heike B.,super Schuh,"Ein wirklich toller Schuh, läuft sich echt angenehm. Sieht auch zu einem sportlichen Rock richtig gut aus.Für den Preis klare Kaufempfehlung.",4.0,True,Reviewed in Germany on 6 January 2021,2 people found this helpful,0b09e033-c923-59a7-925a-b8bb876d76a2,24/12/2021 02:27:51,ein wirklich toller schuh läuft sich echt angenehm sieht auch zu einem sportlichen rock richtig gut den preis klare kaufempfehlung,neutral,3
https://www.amazon.co.uk/dp/B07VXX8215,"ARA Women's Neaple Sneaker, Multicoloured White Camel Orange 07, 7 UK",Rainer Westphal,Schuhe getragen,Die Schuhe sind getragen oder unter eine Walze gekommen.Sohle kaputt unmöglich so einen Artikel zu verschicken.total dreckig.,1.0,True,Reviewed in Germany on 28 March 2021,,cc3cfa93-41f2-5c1e-a5bf-fcf6d05be7b3,24/12/2021 02:27:51,die schuhe sind getragen oder unter eine walze kaputt unmöglich einen artikel zu dreckig,negative,1
https://www.amazon.co.uk/dp/B07VXX8215,"ARA Women's Neaple Sneaker, Multicoloured White Camel Orange 07, 7 UK",Lethert,Alles Bestens,Schöner bequemer Schuh,4.0,True,Reviewed in Germany on 3 June 2021,,151277de-bf53-5079-b248-a1d145b8e511,24/12/2021 02:27:51,schöner bequemer schuh,neutral,3
https://www.amazon.co.uk/dp/B07VXX8215,"ARA Women's Neaple Sneaker, Multicoloured White Camel Orange 07, 7 UK",mimirm,"Top, belles, pratiques et confortables","Elles sont géniales, comme les autres de la marque d'ailleurs !!!",5.0,True,Reviewed in France on 6 December 2021,,a2436360-117e-5dc6-97ec-78c47a2a6c89,24/12/2021 02:27:51,elles sont géniales comme les autres de la marque,neutral,3
https://www.amazon.co.uk/dp/B07VXX8215,"ARA Women's Neaple Sneaker, Multicoloured White Camel Orange 07, 7 UK",carole Devos,Bon produit,Bien adapté,5.0,True,Reviewed in France on 12 June 2021,,f84c034b-0d32-5019-b593-b3d0b3a8452b,24/12/2021 02:27:51,bien adapté,neutral,3
https://www.amazon.co.uk/dp/B07N1PQ56C,"Converse Chucks 163377C White One Star OX White White White, Size:39",Marcelo,Quality,Very good looking. But it get dirty pretty easily,4.0,True,Reviewed in Canada on 13 January 2020,,c0189989-0037-5cbb-81d7-f253c5c2e0f7,24/12/2021 02:27:52,good looking get dirty pretty easily,positive,5
https://www.amazon.co.uk/dp/B0792H877H,"Geox Men's U SAYMORE A Oxfords, Brown (Cognac C6001), 8 UK",Fabrizio e Silvia,Mocassino di qualità. Attenzione alla misura ⚠️,"Una scarpa di ottima qualità costruttiva e abbastanza confortevole al piede.✔️ Come tutte le realizzazioni della Geox, anche questo mocassino ha il sistema di traspirazione con membrana che aiuta a tenere fresco il piede mantenendo l’impermeabilità.✔️ Suola in cuoio e tomaia in pelle con finiture di qualità.✔️ Ha un inserto in gomma sul tacco per aumentare il grip ed evitare di scivolare.✔️ Ottima la confezione che comprende, all’interno della scatola, anche un sacchetto per riporre/portare le scarpe e una pezza per pulirle.👉 Molto elegante, da usare per cerimonie e occasioni formali👉 Le ho comprate nere e il colore corrisponde.❌ Al momento dell’acquisto NON era indicato che “Le nostre scarpe vestono comodo, ti consigliamo quindi di scegliere una mezza taglia in meno rispetto alla tua misura abituale”, quindi ho preso esattamente la mia misura di piede. Risultano leggermente abbondanti, ma comunque ancora calzabili senza l’effetto di sentire di avere una taglia di troppo. Seguite comunque le indicazioni e preferite una mezza taglia in meno.❌ Il prezzo un po’ troppo alto quando le ho acquistate lo scorso anno (al momento della recensione costano circa il 30% in meno)",4.0,True,Reviewed in Italy on 23 July 2020,One person found this helpful,c11196d7-845f-5559-9df0-a726927a6623,24/12/2021 02:27:52,una scarpa di ottima qualità costruttiva e abbastanza confortevole al come tutte le realizzazioni della geox anche questo mocassino ha il sistema di traspirazione con membrana che aiuta tenere fresco il piede mantenendo l suola cuoio e tomaia pelle con finiture di ha un inserto gomma sul tacco per aumentare il grip ed evitare di ottima la confezione che comprende interno della scatola anche un sacchetto per le scarpe e una pezza per molto elegante da usare per cerimonie e occasioni le ho comprate nere e il colore al momento dell acquisto non era indicato che le nostre scarpe vestono comodo ti consigliamo quindi di scegliere una mezza taglia meno rispetto alla tua misura abituale quindi ho preso esattamente la mia misura di piede risultano leggermente abbondanti comunque ancora calzabili senza l effetto di sentire di avere una taglia di troppo seguite comunque le indicazioni e preferite una mezza taglia il prezzo un po troppo alto quando le ho acquistate lo scorso anno al momento della recensione costano circa il 30 meno,negative,1
https://www.amazon.co.uk/dp/B0792H877H,"Geox Men's U SAYMORE A Oxfords, Brown (Cognac C6001), 8 UK",domenico deluca,"Bella scarpa, veste grande","Prodotto ottimo come nella tradizione GEOX. Veste grande, corretti quindi i suggerimenti di prendere una mezza taglia in meno.",5.0,True,Reviewed in Italy on 8 October 2020,,221c6a64-6d6c-5865-bae2-d595b1457eeb,24/12/2021 02:27:52,prodotto ottimo come nella tradizione geox veste grande corretti quindi suggerimenti di prendere una mezza taglia meno,neutral,3
https://www.amazon.co.uk/dp/B0792H877H,"Geox Men's U SAYMORE A Oxfords, Brown (Cognac C6001), 8 UK",Fabio,Buona qualità al giusto prezzo.,Prodotto di buona qualità. I materiali sono adeguati e le finiture ottime. Calzata giusta per un pianta normale.,4.0,True,Reviewed in Italy on 24 October 2020,,e471b8d1-0f25-5243-a264-828532aa00b0,24/12/2021 02:27:52,prodotto di buona qualità materiali sono adeguati e le finiture ottime calzata giusta per un pianta normale,neutral,3
https://www.amazon.co.uk/dp/B0792H877H,"Geox Men's U SAYMORE A Oxfords, Brown (Cognac C6001), 8 UK",Walter Mancini,Bene,Ottimo,5.0,True,Reviewed in Italy on 15 October 2020,,53baa9db-d90f-51c8-8336-0d96d129cbfb,24/12/2021 02:27:52,ottimo,neutral,3
https://www.amazon.co.uk/dp/B0792H877H,"Geox Men's U SAYMORE A Oxfords, Brown (Cognac C6001), 8 UK",Cliente Kindle,Ottima scarpa a prezzo scontato,Ottime!,5.0,True,Reviewed in Italy on 22 May 2021,,412f06b0-0985-5e32-96a1-abc8b1c7f986,24/12/2021 02:27:52,ottime,neutral,3
https://www.amazon.co.uk/dp/B0792H877H,"Geox Men's U SAYMORE A Oxfords, Brown (Cognac C6001), 8 UK",Salvatore,La scarpa sembra di vecchia manifattura,La qualità e buona ma e del 2017,2.0,True,Reviewed in Italy on 28 November 2021,,6d103203-9801-5e7d-916e-fcede9943cc3,24/12/2021 02:27:52,la qualità e buona e del 2017,neutral,3
https://www.amazon.co.uk/dp/B0792H877H,"Geox Men's U SAYMORE A Oxfords, Brown (Cognac C6001), 8 UK",Nicola mariotti,Scarpa scollata,"Scarpa molto scadente ,indossata 3 volte e si è già scollata la suola",1.0,True,Reviewed in Italy on 8 June 2021,,c5e2e2f3-3c6a-58d5-8363-bb42a0bf6539,24/12/2021 02:27:52,scarpa molto scadente indossata 3 volte e si è già scollata la suola,neutral,3
https://www.amazon.co.uk/dp/B0792H877H,"Geox Men's U SAYMORE A Oxfords, Brown (Cognac C6001), 8 UK",Like One Two Three,Super shoes,Super shoes,5.0,True,Reviewed in the United States on 27 October 2019,,c78cb756-86f3-51c9-9275-6972b488ef6d,24/12/2021 02:27:52,super shoes,positive,5
https://www.amazon.co.uk/dp/B008TTYS66,"Seavees Women's Monterey Sneaker Satin, Marine, 3 UK",Diann L Ladouceur,Great style and comfy,"Love them, this is my first pair and already shopping for another, if your looking for a lot of arch support, there really is not a lot, but I find these very comfy and true to size, got a lot of compliments on them , just my first wearing. You can wear them all day",5.0,True,Reviewed in the United States on 12 March 2019,One person found this helpful,06c3e99d-74eb-597c-a15b-ed3d5df260c0,24/12/2021 02:27:52,love first pair already shopping another looking lot arch support really lot find comfy true size got lot compliments first wearing wear day,positive,5
https://www.amazon.co.uk/dp/B008TTYS66,"Seavees Women's Monterey Sneaker Satin, Marine, 3 UK",Melissa Gallagher,nice!,very comfy,5.0,True,Reviewed in the United States on 11 May 2019,,dab5829e-9e6d-5f06-84d3-d118be28a78e,24/12/2021 02:27:52,comfy,neutral,3
https://www.amazon.co.uk/dp/B008TTYS66,"Seavees Women's Monterey Sneaker Satin, Marine, 3 UK",Susan,Love shopping here!,Love these casual shoes,5.0,True,Reviewed in the United States on 4 February 2020,,91cb005e-4e26-5d98-b204-17fec71f03da,24/12/2021 02:27:52,love casual shoes,positive,5
https://www.amazon.co.uk/dp/B07K8C7P3V,Cute Sunflower Classic Canvas shoes Slip On Skate Sneakers women's Fashion Print cool Durable shoe - - 8.5 B(M) US,Price17,Daughter loves...,My daughter loves these. They were true to size and decent for the price. Would buy more. She also gets compliments every time she wears them.,5.0,True,Reviewed in the United States on 5 March 2021,,e9821ce9-ea30-5fb4-8cc6-4051263b9527,24/12/2021 02:27:52,daughter loves true size decent price would buy also gets compliments every time wears,positive,5
https://www.amazon.co.uk/dp/B07K8C7P3V,Cute Sunflower Classic Canvas shoes Slip On Skate Sneakers women's Fashion Print cool Durable shoe - - 8.5 B(M) US,jacqueline jenkins,love them,looked great love the color will order more,5.0,True,Reviewed in the United States on 4 February 2021,,7dcd55e2-f725-564c-be66-857c900b105e,24/12/2021 02:27:52,looked great love color order,positive,5
https://www.amazon.co.uk/dp/B07K8C7P3V,Cute Sunflower Classic Canvas shoes Slip On Skate Sneakers women's Fashion Print cool Durable shoe - - 8.5 B(M) US,Heather M Sours,Like the pattern,These were stiff when I first got them but they have broke in some,4.0,True,Reviewed in the United States on 1 February 2021,,9ffec507-168e-5568-999b-7f5b1338ee6d,24/12/2021 02:27:52,stiff first got broke,negative,1
https://www.amazon.co.uk/dp/B07K8C7P3V,Cute Sunflower Classic Canvas shoes Slip On Skate Sneakers women's Fashion Print cool Durable shoe - - 8.5 B(M) US,BrOwNEyEdGiRl8284,Fits perfect,Absolutely in love with my sunflower shoes. They are perfect 🌻,5.0,True,Reviewed in the United States on 3 February 2021,,79e879d5-6573-5c7d-bf0e-f67b958c6012,24/12/2021 02:27:52,absolutely love sunflower shoes perfect,positive,5
https://www.amazon.co.uk/dp/B07Z788N5B,"Cambridge Select Women's Stretch Slip-On Chunky Platform Low Hidden Wedge Fashion Sneaker, Crocodile Pu, 4 UK",Boli,Muy grandes,"Son lindos, pero son demasiado grandes, si pedí mi talla pero igual están muy grandes",1.0,True,Reviewed in Mexico on 2 October 2020,,790ced38-e57b-582c-b8a6-d5a2687ba7f8,24/12/2021 02:27:52,son lindos pero son demasiado grandes si pedí mi talla pero igual están muy grandes,neutral,3
https://www.amazon.co.uk/dp/B07Z788N5B,"Cambridge Select Women's Stretch Slip-On Chunky Platform Low Hidden Wedge Fashion Sneaker, Crocodile Pu, 4 UK",aol,Cute but big,"Cute and comfy, but they do run big",4.0,True,Reviewed in the United States on 8 April 2021,,119a13d2-bdbc-503e-983c-412b03b2440a,24/12/2021 02:27:52,cute comfy run big,positive,5
https://www.amazon.co.uk/dp/B07Z788N5B,"Cambridge Select Women's Stretch Slip-On Chunky Platform Low Hidden Wedge Fashion Sneaker, Crocodile Pu, 4 UK",supernovasaur,Size down!,"The shoes would be awesome if they weren't so huge. I got my regular size, but they're way too big. Tried them on and they were roomy, so I wanted to wear them to see how they'd work out, but I can't wear them because my feet slide around. Super disappointed, they're super cute.",3.0,True,Reviewed in the United States on 29 September 2020,,1f30e3fb-4a14-5ffe-a63e-e8a211cc14e0,24/12/2021 02:27:52,shoes would awesome huge got regular size way big tried roomy wanted wear see work ca wear feet slide around super disappointed super cute,positive,5
https://www.amazon.co.uk/dp/B07Z788N5B,"Cambridge Select Women's Stretch Slip-On Chunky Platform Low Hidden Wedge Fashion Sneaker, Crocodile Pu, 4 UK",Heath,Everyone needs these,LOVE THESE SHOES,5.0,True,Reviewed in the United States on 10 January 2020,,94932c84-f440-5b68-85df-bbbffec1dbb2,24/12/2021 02:27:52,love shoes,positive,5
https://www.amazon.co.uk/dp/B07SF17PXG,"adidas Boys' Predator 20.4 in SALA J Football Shoe, core Black/core Black/DGH Solid Grey, 3 M US Little Kid",The Lunchbox,Would buy in a larger size.,"Beautiful shoe, but too narrow.Edit: I ended up keeping them and donating to a neighborhood kid.",4.0,True,Reviewed in the United States on 1 May 2020,One person found this helpful,fbfaca62-af4d-5d9b-815b-2cbc485c282b,24/12/2021 02:27:52,beautiful shoe ended keeping donating neighborhood kid,positive,5
https://www.amazon.co.uk/dp/B07SF17PXG,"adidas Boys' Predator 20.4 in SALA J Football Shoe, core Black/core Black/DGH Solid Grey, 3 M US Little Kid",Hector,Great value,My son loved them so much he wore them everywhere. Too bad they don’t last as long .. but it could be that he did overuse them .,5.0,True,Reviewed in the United States on 13 February 2021,,53621b64-6125-5c74-8d87-9a2e56d77ac9,24/12/2021 02:27:52,son loved much wore everywhere bad last long could overuse,positive,5
https://www.amazon.co.uk/dp/B07SF17PXG,"adidas Boys' Predator 20.4 in SALA J Football Shoe, core Black/core Black/DGH Solid Grey, 3 M US Little Kid",Nancy Nhu,Great shoes,"True to size, great quality, laces are not too short and not too long. My son said they’re comfy",5.0,True,Reviewed in the United States on 9 August 2020,One person found this helpful,11564dc0-924a-51aa-83e4-76e32d677a0b,24/12/2021 02:27:52,true size great quality laces short long son said comfy,positive,5
https://www.amazon.co.uk/dp/B07SF17PXG,"adidas Boys' Predator 20.4 in SALA J Football Shoe, core Black/core Black/DGH Solid Grey, 3 M US Little Kid",motu,Not for wide feet,Shoes seemed nice but my son has wide feet and these did not work.  Some adidas shoes run wide but these did not.,4.0,True,Reviewed in the United States on 19 July 2020,,4329a629-d3e6-5887-a2da-94d9dee4925d,24/12/2021 02:27:52,shoes seemed nice son wide feet work adidas shoes run wide,positive,5
https://www.amazon.co.uk/dp/B07SF17PXG,"adidas Boys' Predator 20.4 in SALA J Football Shoe, core Black/core Black/DGH Solid Grey, 3 M US Little Kid",Cindy Myers,Good turf shoe.,My 9 year old son uses these for indoor soccer and loves them.,5.0,True,Reviewed in the United States on 26 July 2020,,123d249a-d131-5021-8feb-f7cdf6734b5c,24/12/2021 02:27:52,9 year old son uses indoor soccer loves,positive,5
https://www.amazon.co.uk/dp/B07SF17PXG,"adidas Boys' Predator 20.4 in SALA J Football Shoe, core Black/core Black/DGH Solid Grey, 3 M US Little Kid",Sergio,Excellent futbol shoes.,my son loved them.great fit.,5.0,True,Reviewed in the United States on 28 March 2020,,641cf915-6011-5829-bfde-51ead3afc31d,24/12/2021 02:27:52,son loved fit,positive,5
https://www.amazon.co.uk/dp/B07SF17PXG,"adidas Boys' Predator 20.4 in SALA J Football Shoe, core Black/core Black/DGH Solid Grey, 3 M US Little Kid",sury cardenas,Nothing,They fit perfectly,5.0,True,Reviewed in the United States on 13 June 2020,,432dcc9e-3ab1-540a-af03-450204e4bfc5,24/12/2021 02:27:52,fit perfectly,positive,5
https://www.amazon.co.uk/dp/B07SF17PXG,"adidas Boys' Predator 20.4 in SALA J Football Shoe, core Black/core Black/DGH Solid Grey, 3 M US Little Kid",roberto koussa,Excelentw,Muy bueno pero muy frande,5.0,True,Reviewed in the United States on 22 June 2020,,af24f0be-38fa-520e-9f00-0a4f5234f6d0,24/12/2021 02:27:52,muy bueno pero muy frande,neutral,3
https://www.amazon.co.uk/dp/B07SF17PXG,"adidas Boys' Predator 20.4 in SALA J Football Shoe, core Black/core Black/DGH Solid Grey, 3 M US Little Kid",Renzo Buri,GRACIAS,PERFECTO TAL CUAL LO ESPERABAMOS,5.0,True,Reviewed in the United States on 5 August 2020,,fe2c658b-cd8c-5e2e-aacd-e6ac27959beb,24/12/2021 02:27:52,perfecto tal cual lo esperabamos,positive,5
https://www.amazon.co.uk/dp/B07SF17PXG,"adidas Boys' Predator 20.4 in SALA J Football Shoe, core Black/core Black/DGH Solid Grey, 3 M US Little Kid",Priscilla,Will order again,So comfy,5.0,True,Reviewed in the United States on 4 July 2020,,ffe4f748-b314-5b97-be4c-ccd85d6012ed,24/12/2021 02:27:52,comfy,neutral,3
https://www.amazon.co.uk/dp/B07CN97W53,"ECCO Women's Biom Life Low-Top Sneakers, (White/White 50874), 7 UK",Hanne,Ecco - ...,"reinschlüpfen und loslaufen. Bequem, wie erwartet. Andere Schuhe müssen oft eingelaufen werden, war bei diesem Paar nicht erforderlich.",5.0,True,Reviewed in Germany on 12 July 2020,,7c5e97bb-158f-5ee2-8bf2-9953dd97cc48,24/12/2021 02:27:52,reinschlüpfen und loslaufen bequem wie erwartet andere schuhe müssen oft eingelaufen werden war bei diesem paar nicht erforderlich,negative,1
https://www.amazon.co.uk/dp/B07CN97W53,"ECCO Women's Biom Life Low-Top Sneakers, (White/White 50874), 7 UK",Client d'Amazon,TRès confortables,Excellent produit à enfiler et très confortables!,5.0,True,Reviewed in Canada on 3 December 2021,,e347322f-744f-5f8a-ab07-dde0d37c123b,24/12/2021 02:27:52,excellent produit à enfiler et très confortables,positive,5
https://www.amazon.co.uk/dp/B07CN97W53,"ECCO Women's Biom Life Low-Top Sneakers, (White/White 50874), 7 UK",Samira Fanjul,comodidad,"Son muy cómodos. Los utilizo para trabajar, en especial en las guardias.",5.0,True,Reviewed in Spain on 11 August 2019,,f8c74f06-7849-5dd7-bcc1-e2121042c55d,24/12/2021 02:27:52,son muy cómodos los utilizo para trabajar en especial en las guardias,neutral,3
https://www.amazon.co.uk/dp/B07CN97W53,"ECCO Women's Biom Life Low-Top Sneakers, (White/White 50874), 7 UK",NJgal,Great lightweight slip-on,"I purchased this pair because I wanted another sneaker from Ecco, but I wanted something that was a slip-on with a less traditional style than the lace-up sneaker of which I have 5 pair from Ecco in various colors, and this fit the bill.  As with all Eccos, I can fit my custom orthotic inside with ease and somehow it does not compromise the fit of the shoe whatsoever (I wear a half orthotic which only supports the heel and arch of my foot and does not go to the toe).  The arch support without the orthotic is fair on its own and the bottom is more flexible than the other Ecco sneakers that I have, but I expected that with the style of this shoe and was what I wanted.  The sole of this shoe is not rigid so if you need that this will not provide that for you.  It is an extremely light shoe and breathable which is perfect for the warmer months.  Lately these are the pair that I grab the most and get a lot of compliments on them. They’re different than the average sneaker. They are sleeker and extremely comfortable and work with a lot of outfits, obviously more casual looks but I did wear them with skorts and cute top on vacation recently and they were perfect.  Also, great at airports when you need to slip your shoes off when going through security and super comfortable when you’re just sitting in your seat for hours on the plane ride, and really light to pack.  Highly recommend.",5.0,True,Reviewed in the United States on 4 May 2019,7 people found this helpful,a69047ed-7f85-5106-9691-9e9464ca36f1,24/12/2021 02:27:52,purchased pair wanted another sneaker ecco wanted something less traditional style sneaker 5 pair ecco various colors fit bill eccos fit custom orthotic inside ease somehow compromise fit shoe whatsoever wear half orthotic supports heel arch foot go toe arch support without orthotic fair bottom flexible ecco sneakers expected style shoe wanted sole shoe rigid need provide extremely light shoe breathable perfect warmer months lately pair grab get lot compliments different average sneaker sleeker extremely comfortable work lot outfits obviously casual looks wear skorts cute top vacation recently perfect also great airports need slip shoes going security super comfortable sitting seat hours plane ride really light pack highly recommend,positive,5
https://www.amazon.co.uk/dp/B07CN97W53,"ECCO Women's Biom Life Low-Top Sneakers, (White/White 50874), 7 UK",Kelly G,Unbelievably comfortable!,I got these to wear at work - I'm in medical and live in scrubs.  I'm on my feet all day.  These are so comfy and adorable!  I get so many compliments on them :)  I wear a 7.5 and I ordered a 38.  Fits PERFECT!!,5.0,True,Reviewed in the United States on 16 April 2019,3 people found this helpful,5f9361e1-8a95-59bb-821d-4e660d143f40,24/12/2021 02:27:52,got wear work medical live scrubs feet day comfy adorable get many compliments wear ordered fits perfect,positive,5
https://www.amazon.co.uk/dp/B07CN97W53,"ECCO Women's Biom Life Low-Top Sneakers, (White/White 50874), 7 UK",Suzy Dough,scratches the top of your foot,I like Ecco shoes.  I have a couple of pairs.  I was looking for something to slip in and out easily for work with arch support.  These fit the image but they scratched the top of my foot.  There is no inner lining so everything feels rough.  Had to return.,2.0,True,Reviewed in the United States on 1 October 2020,,9e9956df-24b3-556b-86e5-b6c6c5da21f8,24/12/2021 02:27:52,like ecco shoes couple pairs looking something slip easily work arch support fit image scratched top foot inner lining everything feels rough return,positive,5
https://www.amazon.co.uk/dp/B07CN97W53,"ECCO Women's Biom Life Low-Top Sneakers, (White/White 50874), 7 UK",Anna,Tight at the top,"Not like other pairs of Ecco I have - too short. Also, even though my instep is almost non existent, it was too tight around my foot to the point when it becomes painful after a couple of minutes just having them on. Sent them back.",3.0,True,Reviewed in the United States on 14 October 2019,One person found this helpful,3bd73ba5-d2e4-5560-8fcb-ae6871c2c5b5,24/12/2021 02:27:53,like pairs ecco short also even though instep almost non existent tight around foot point becomes painful couple minutes sent back,negative,1
https://www.amazon.co.uk/dp/B07CN97W53,"ECCO Women's Biom Life Low-Top Sneakers, (White/White 50874), 7 UK",M. M. Krehbiel,Too wide for me,"Liked the style and color.  I tend to need a narrow heel with a medium width foot bed.  Ecco usually works for me, but this shoe slipped in the heel and I had to return them.  They ran wider than usual.",2.0,True,Reviewed in the United States on 10 March 2020,One person found this helpful,84f240ac-71c1-5090-bc97-ec1c60a7a9d6,24/12/2021 02:27:53,liked style color tend need narrow heel medium width foot bed ecco usually works shoe slipped heel return ran wider usual,positive,5
https://www.amazon.co.uk/dp/B07CN97W53,"ECCO Women's Biom Life Low-Top Sneakers, (White/White 50874), 7 UK",SheShe1420,Good shoe for,Super comfy for doing a lot of walking in the airport and travels. A snug fit to put on but didn't slip on my narrow heel. Plenty of room in the toe box.,5.0,True,Reviewed in the United States on 26 July 2019,One person found this helpful,d0d4d29e-7fe1-5fed-b5a4-f09d051ce240,24/12/2021 02:27:53,super comfy lot walking airport travels snug fit put slip narrow heel plenty room toe box,positive,5
https://www.amazon.co.uk/dp/B07CN97W53,"ECCO Women's Biom Life Low-Top Sneakers, (White/White 50874), 7 UK",Amazon Customer,Not the Ecco quality I'm used to,I've had it for just a few months and its starting to wear. The other ecco shoes I have keep going for years,2.0,True,Reviewed in the United States on 1 November 2020,,7eb2c1c1-d9c7-5c92-9bff-86484dc144d7,24/12/2021 02:27:53,months starting wear ecco shoes keep going years,neutral,3
https://www.amazon.co.uk/dp/B07FJMJDRT,"Propét Men's Propet One Strap Sneaker, Burnt Orange/Dark Grey, 8 UK",Philip D. Mariconda,"Quite comfy, but narrow","I'm new to the world of variable sized shoes, but these feel great for walking, around the house, and even a little basketball.  Regarding size/fit, order wider than your usual.  I am slow to criticize on fit since I am just figuring out variable sized footwear.  But even compared to other Propet footwear, this one is much narrower.  The photo is two right Propet shoes, both size 14 and width 5E.  Note that the strap of the black shoe completely covers the Velcro, but the grey sneaker was close to not being wide enough with about an inch of Velcro showing.  So far it's holding with less Velcro contact.  I hope so since that's their widest width, and these feel great.",4.0,True,Reviewed in the United States on 14 December 2021,,eabeafb7-7930-54e5-8176-ec8bd6f80f2f,24/12/2021 02:27:53,new world variable sized shoes feel great walking around house even little basketball regarding order wider usual slow criticize fit since figuring variable sized footwear even compared propet footwear one much narrower photo two right propet shoes size 14 width 5e note strap black shoe completely covers velcro grey sneaker close wide enough inch velcro showing far holding less velcro contact hope since widest width feel great,positive,5
https://www.amazon.co.uk/dp/B07FJMJDRT,"Propét Men's Propet One Strap Sneaker, Burnt Orange/Dark Grey, 8 UK",Freestyle Barracuda,Very cool looking & Comfy but a lot of loose threads scares me,"The tongues have a lot of loose threads on both shoes. Its really comfy otherwise and breathes extremely well. I don't like seeing so many loose threads though. It makes me wonder how many other spots that I haven't or can't see have sewing problems, too. Its a shame because its very comfy otherwise.",2.0,True,Reviewed in the United States on 24 January 2020,,3d284824-0294-5d26-a87b-6e71990b94dc,24/12/2021 02:27:53,tongues lot loose threads shoes really comfy otherwise breathes extremely well like seeing many loose threads though makes wonder many spots ca see sewing problems shame comfy otherwise,negative,1
https://www.amazon.co.uk/dp/B07FJMJDRT,"Propét Men's Propet One Strap Sneaker, Burnt Orange/Dark Grey, 8 UK",Ladyj,"Well made, fit well, but not the best option for an elderly man.","I purchased these for my brother who lives in a nursing home. We both loved the looks of the shoes and the fit was right on target. I returned them because when he tried them on I saw the soles seemed to stick to the carpet a bit. I was afraid he'd fall, which he is already inclined to do, because he doesn't pick up his feet well. There were other shoes I ordered which did not exhibit this problem.",3.0,True,Reviewed in the United States on 30 March 2019,2 people found this helpful,d2780742-d045-52d9-83eb-57db89118517,24/12/2021 02:27:53,purchased brother lives nursing home loved looks shoes fit right target returned tried saw soles seemed stick carpet bit afraid fall already inclined pick feet well shoes ordered exhibit problem,positive,5
https://www.amazon.co.uk/dp/B07FJMJDRT,"Propét Men's Propet One Strap Sneaker, Burnt Orange/Dark Grey, 8 UK",Vicki Holder,Husband Loves These Shoes!,"I bought these for my husband and he absolutely loves them. Good fit, good stability, excellent quality.Would definitely recommend.",5.0,True,Reviewed in the United States on 20 May 2021,,d4b44810-323b-5b11-b228-6b7ee043c3e0,24/12/2021 02:27:53,bought husband absolutely loves good fit good stability excellent definitely recommend,positive,5
https://www.amazon.co.uk/dp/B07FJMJDRT,"Propét Men's Propet One Strap Sneaker, Burnt Orange/Dark Grey, 8 UK",Michael Hof,"Fits alright, but very difficult to tighten",I bought this pair for the gym. Its very difficult to tighten the shoe enough that I won't step out of it while working out,3.0,True,Reviewed in the United States on 14 May 2021,,b6643133-fba0-56d7-a67b-9948a10ee032,24/12/2021 02:27:53,bought pair gym difficult tighten shoe enough wo step working,negative,1
https://www.amazon.co.uk/dp/B07FJMJDRT,"Propét Men's Propet One Strap Sneaker, Burnt Orange/Dark Grey, 8 UK",Mr. Hulk,No support,If you have young healthy feet this product may be for you. I have wide worn down feet and this shoe has zero support. It is easy to operate but the padding is less then effective.,1.0,True,Reviewed in the United States on 24 March 2020,,14d91a1e-904e-5e9d-981f-c4d729b345cf,24/12/2021 02:27:53,young healthy feet product may wide worn feet shoe zero support easy operate padding less effective,positive,5
